user_id,name,age,gender,city,state,plan_id,signup_date,preferred_language,is_active
U00917,Dipta Kalla,40,Male,Jaipur,Rajasthan,P1,2023-02-02,Telugu,True
U00918,Hemani Deo,59,Female,Mumbai,Maharashtra,P1,2023-05-05,Telugu,True
U00919,Yahvi Naidu,41,Male,Indore,Madhya Pradesh,P1,2026-06-18,Bengali,False
U00920,Varsha Sahni,23,Other,Coimbatore,Tamil Nadu,P3,2025-05-18,English,True
U00921,Pahal Arya,40,Male,Bhopal,Madhya Pradesh,P2,2025-03-27,Bengali,False
U00922,Lakshmi Dhillon,61,Other,Surat,Gujarat,P2,2024-08-17,Malayalam,True
U00923,Ryan Loke,36,Other,Jaipur,Rajasthan,P1,2022-10-01,Bengali,True
U00924,Bhavini Krishna,61,Female,Ahmedabad,Gujarat,P3,2025-07-16,Marathi,True
U00925,Chakrika Jani,44,Female,Mumbai,Maharashtra,P2,2023-02-14,Hindi,True
U00926,Jagrati Sethi,57,Male,Kochi,Kerala,P1,2025-07-21,Telugu,True
U00927,Lopa Khanna,62,Other,Guwahati,Assam,P1,2022-12-12,Bengali,False
U00928,Champak Raj,31,Male,Nagpur,Maharashtra,P2,2024-07-31,Bengali,False
U00929,Chatura Arya,40,Male,Pune,Maharashtra,P1,2024-02-02,Malayalam,True
U00930,Saanvi Kar,50,Male,Hyderabad,Telangana,P1,2025-07-06,Bengali,True
U00931,Ronith Hari,15,Other,Bhubaneswar,Odisha,P1,2026-03-08,Marathi,False
U00932,Falan Grover,22,Female,Chandigarh,Punjab,P2,2023-09-18,Kannada,False
U00933,Krishna Baria,63,Female,Guwahati,Assam,P3,2026-05-22,Hindi,True
U00934,Kalpit Dyal,49,Male,Indore,Madhya Pradesh,P1,2024-04-02,Bengali,True
U00935,Abdul Narayanan,29,Female,Indore,Madhya Pradesh,P3,2024-11-15,Marathi,True
U00936,Balveer Dube,61,Other,Chandigarh,Punjab,P2,2024-05-27,Bengali,True
U00937,Charvi Swaminathan,36,Female,Hyderabad,Telangana,P2,2026-04-02,English,True
U00938,Elijah Nadkarni,28,Male,Pune,Maharashtra,P2,2025-09-12,English,True
U00939,Ekansh Tiwari,40,Female,Jaipur,Rajasthan,P1,2024-08-21,Hindi,True
U00940,George Palla,42,Male,Bhubaneswar,Odisha,P1,2023-03-05,Telugu,True
U00941,Garima Narula,37,Female,Chandigarh,Punjab,P2,2023-06-04,English,True
U00942,Vaishnavi Andra,28,Other,Chennai,Tamil Nadu,P4,2023-12-25,Hindi,True
U00943,Sanaya Khosla,38,Other,Jaipur,Rajasthan,P3,2022-12-30,English,True
U00944,Balveer Nagi,16,Other,Chennai,Tamil Nadu,P3,2026-02-26,Hindi,True
U00945,Libni Kunda,59,Male,Kolkata,West Bengal,P2,2024-01-24,Gujarati,False
U00946,Aryan Varughese,40,Female,Indore,Madhya Pradesh,P2,2024-09-12,Bengali,True
U00947,Yoshita Trivedi,28,Male,Coimbatore,Tamil Nadu,P3,2025-10-29,English,True
U00948,Chaman Hans,21,Female,Delhi,Delhi,P1,2024-04-26,Telugu,True
U00949,Gopal Ganesh,17,Female,Surat,Gujarat,P2,2023-10-26,English,True
U00950,Dominic Kade,61,Female,Jaipur,Rajasthan,P1,2026-06-04,Hindi,False
U00951,Panini Chawla,37,Other,Bhubaneswar,Odisha,P1,2025-03-21,Tamil,True
U00952,Ekbal Dube,60,Other,Lucknow,Uttar Pradesh,P2,2023-05-12,Telugu,True
U00953,Baljiwan Chahal,57,Female,Surat,Gujarat,P3,2022-08-19,Tamil,True
U00954,Zayan Bobal,61,Other,Chennai,Tamil Nadu,P3,2022-10-31,Bengali,True
U00955,Aarna Reddy,59,Male,Bhubaneswar,Odisha,P2,2024-11-02,Hindi,True
U00956,Rachita Mutti,32,Female,Kochi,Kerala,P1,2024-02-02,Bengali,True
U00957,Abeer Bhatnagar,52,Female,Bhopal,Madhya Pradesh,P1,2022-08-09,Bengali,False
U00958,Elijah Parmar,49,Female,Guwahati,Assam,P2,2025-07-24,English,True
U00959,Bimala Mitra,29,Male,Mumbai,Maharashtra,P1,2026-04-01,Bengali,False
U00960,Raksha Raj,39,Female,Bengaluru,Karnataka,P1,2024-12-18,Hindi,True
U00961,Urvi Dugar,51,Male,Nagpur,Maharashtra,P2,2024-02-13,Bengali,True
U00962,Mahika Merchant,42,Other,Bengaluru,Karnataka,P1,2024-09-02,Hindi,True
U00963,Chanchal Prakash,24,Male,Bhopal,Madhya Pradesh,P1,2026-05-18,Bengali,True
U00964,Lohit Dasgupta,53,Male,Chennai,Tamil Nadu,P1,2026-05-14,Hindi,True
U00965,Frederick Mody,31,Female,Kochi,Kerala,P3,2022-09-15,Punjabi,True
U00966,Siddharth Sachar,53,Male,Jaipur,Rajasthan,P2,2023-05-18,Punjabi,True
U00967,Naveen Gour,36,Female,Kolkata,West Bengal,P2,2026-02-28,Tamil,True
U00968,Rishi Contractor,40,Other,Guwahati,Assam,P2,2023-06-03,Tamil,True
U00969,Triya Bora,58,Male,Chandigarh,Punjab,P2,2023-04-06,Bengali,True
U00970,Zashil Chaudhari,39,Male,Chandigarh,Punjab,P2,2023-09-13,English,True
U00971,Ganga Parikh,31,Female,Chennai,Tamil Nadu,P1,2023-04-30,Telugu,True
U00972,Harish Mane,27,Female,Nagpur,Maharashtra,P4,2023-01-19,English,True
U00973,Eesha Sunder,34,Male,Lucknow,Uttar Pradesh,P2,2025-01-06,Telugu,True
U00974,Michael Patla,39,Male,Coimbatore,Tamil Nadu,P2,2024-05-04,Hindi,True
U00975,Om Agrawal,18,Male,Bhopal,Madhya Pradesh,P3,2025-10-08,English,True
U00976,Rajata Malhotra,24,Other,Ahmedabad,Gujarat,P2,2023-10-16,Bengali,True
U00977,Garima Srinivasan,17,Other,Lucknow,Uttar Pradesh,P2,2025-11-24,Bengali,True
U00978,Dalaja Sur,55,Female,Bengaluru,Karnataka,P1,2024-05-22,Hindi,True
U00979,Finn Mand,59,Other,Surat,Gujarat,P1,2024-09-28,Telugu,True
U00980,Ronith Lall,32,Other,Chennai,Tamil Nadu,P1,2025-12-21,Hindi,False
U00981,Faqid Bahl,61,Other,Lucknow,Uttar Pradesh,P1,2025-06-21,English,True
U00982,Nidhi Kala,50,Female,Bengaluru,Karnataka,P1,2025-12-08,Hindi,True
U00983,Urmi Dixit,61,Female,Nagpur,Maharashtra,P4,2026-03-01,Bengali,True
U00984,Bina Desai,36,Male,Bengaluru,Karnataka,P3,2024-01-01,Hindi,True
U00985,Mekhala Patla,48,Male,Bengaluru,Karnataka,P2,2024-05-24,Hindi,False
U00986,Noah Varkey,61,Male,Bhopal,Madhya Pradesh,P3,2024-07-18,Punjabi,True
U00987,Praneel Dhingra,22,Female,Bhopal,Madhya Pradesh,P3,2023-02-06,Hindi,False
U00988,Jagrati Baria,54,Male,Pune,Maharashtra,P2,2025-06-25,Telugu,False
U00989,Vincent Bhatnagar,63,Female,Nagpur,Maharashtra,P2,2023-05-31,Marathi,True
U00990,Brijesh Jhaveri,58,Other,Delhi,Delhi,P2,2023-08-06,Telugu,True
U00991,Lipika Singh,33,Male,Lucknow,Uttar Pradesh,P1,2024-08-10,Malayalam,True
U00992,Balveer Naik,56,Female,Hyderabad,Telangana,P1,2026-03-18,English,True
U00993,Adya Ghosh,55,Female,Jaipur,Rajasthan,P2,2022-12-13,Bengali,True
U00994,Jasmit Brahmbhatt,51,Other,Delhi,Delhi,P2,2024-01-17,Telugu,True
U00995,Udant Varty,20,Male,Chandigarh,Punjab,P3,2024-08-08,Hindi,True
U00996,Vidhi Subramaniam,40,Other,Bhubaneswar,Odisha,P1,2024-02-28,Hindi,True
U00997,Yachana Dewan,48,Male,Chennai,Tamil Nadu,P2,2026-02-01,Hindi,True
U00998,Faraj Varkey,59,Female,Coimbatore,Tamil Nadu,P3,2024-04-18,Bengali,True
U00999,Mason Grover,20,Female,Pune,Maharashtra,P1,2025-02-10,English,True
U01000,Victor Sachdeva,51,Female,Delhi,Delhi,P2,2023-03-02,Telugu,True
U01001,Vasatika Srinivas,47,Male,Nagpur,Maharashtra,P1,2025-10-13,Telugu,True
U01002,Nirja Bains,36,Other,Surat,Gujarat,P1,2024-06-14,Kannada,True
U01003,Naveen Desai,35,Female,Bengaluru,Karnataka,P2,2023-07-07,English,True
U01004,Manan Bhalla,20,Other,Chandigarh,Punjab,P2,2025-01-20,Telugu,True
U01005,Zansi Ravi,20,Female,Mumbai,Maharashtra,P2,2023-03-16,Bengali,True
U01006,Bhanumati Chada,62,Other,Bengaluru,Karnataka,P2,2024-12-07,Malayalam,True
U01007,Vasatika Garde,18,Male,Nagpur,Maharashtra,P3,2023-05-28,Tamil,True
U01008,Luke Gopal,44,Other,Kochi,Kerala,P1,2023-06-01,Tamil,True
U01009,Oliver Oommen,25,Male,Chennai,Tamil Nadu,P1,2025-01-11,Hindi,True
U01010,Victor Radhakrishnan,44,Other,Hyderabad,Telangana,P1,2026-03-24,Malayalam,True
U01011,Amol Jain,45,Other,Indore,Madhya Pradesh,P2,2024-01-30,English,True
U01012,Mason Char,38,Male,Bhubaneswar,Odisha,P2,2024-08-17,Marathi,True
U01013,Yahvi Dalal,23,Male,Nagpur,Maharashtra,P4,2023-04-01,Telugu,True
U01014,Aarav Sankar,17,Female,Chandigarh,Punjab,P2,2022-11-29,Malayalam,True
U01015,Caleb Wagle,45,Female,Delhi,Delhi,P3,2024-08-16,Telugu,True
U01016,Lakshmi Palla,54,Male,Lucknow,Uttar Pradesh,P1,2024-04-02,Punjabi,True
U01017,Pavani Desai,51,Male,Ahmedabad,Gujarat,P2,2024-11-22,Hindi,True
U01018,Fiyaz Mander,50,Male,Guwahati,Assam,P2,2023-07-22,Telugu,True
U01019,Aarini Gulati,38,Other,Hyderabad,Telangana,P3,2024-12-06,English,True
U01020,Jacob Venkatesh,45,Male,Patna,Bihar,P3,2022-07-23,Bengali,True
U01021,Diya Rege,20,Male,Indore,Madhya Pradesh,P1,2022-07-26,Telugu,True
U01022,Pooja Kulkarni,16,Other,Chandigarh,Punjab,P4,2023-12-27,Gujarati,True
U01023,Jasmit Majumdar,34,Other,Chandigarh,Punjab,P2,2023-08-01,English,True
U01024,Samar Sachdev,42,Other,Bhubaneswar,Odisha,P1,2026-07-04,Hindi,True
U01025,Praneel Prabhakar,25,Female,Jaipur,Rajasthan,P2,2024-09-29,English,True
U01026,Zehaan Mohanty,18,Other,Delhi,Delhi,P4,2024-10-09,Hindi,True
U01027,Lakshit Dani,29,Male,Lucknow,Uttar Pradesh,P1,2024-11-05,Hindi,True
U01028,Neel Chaudhry,20,Other,Jaipur,Rajasthan,P4,2025-07-12,Telugu,False
U01029,Hamsini Ben,63,Female,Chennai,Tamil Nadu,P1,2023-05-25,English,True
U01030,Gavin Dhillon,44,Male,Chandigarh,Punjab,P3,2023-03-07,Hindi,True
U01031,Gaurang Bhatt,52,Other,Bengaluru,Karnataka,P2,2024-06-04,Kannada,True
U01032,Fariq Barad,16,Male,Kochi,Kerala,P3,2023-08-04,Telugu,False
U01033,Bhavini Bhandari,29,Male,Guwahati,Assam,P3,2025-06-08,Tamil,True
U01034,Warda Sarna,25,Male,Guwahati,Assam,P2,2026-04-27,Marathi,True
U01035,Robert Bandi,22,Male,Patna,Bihar,P2,2022-07-31,Malayalam,True
U01036,Omkaar Banik,40,Other,Bhubaneswar,Odisha,P4,2025-09-03,Bengali,True
U01037,Nakul Chadha,59,Female,Lucknow,Uttar Pradesh,P2,2023-12-23,Telugu,True
U01038,Ira Rana,58,Male,Indore,Madhya Pradesh,P2,2026-07-11,Hindi,True
U01039,Zarna Aurora,19,Other,Bhopal,Madhya Pradesh,P4,2024-02-28,Tamil,True
U01040,Gautam Mane,20,Female,Patna,Bihar,P1,2025-06-26,Hindi,True
U01041,Idika Malhotra,40,Male,Nagpur,Maharashtra,P2,2025-06-10,Telugu,True
U01042,Suhani Raval,18,Other,Bhopal,Madhya Pradesh,P2,2023-06-11,Hindi,True
U01043,Parth Ray,33,Female,Coimbatore,Tamil Nadu,P1,2024-11-01,Tamil,True
U01044,Yahvi Menon,34,Other,Bhubaneswar,Odisha,P4,2024-07-24,Hindi,True
U01045,Yochana Kurian,47,Other,Patna,Bihar,P1,2023-11-24,Hindi,True
U01046,Saanvi Purohit,34,Male,Patna,Bihar,P2,2026-01-16,English,True
U01047,Harinakshi Shanker,63,Male,Mumbai,Maharashtra,P3,2024-10-15,Gujarati,True
U01048,Vasatika Dada,26,Female,Surat,Gujarat,P2,2025-04-06,Hindi,True
U01049,Thomas Karpe,61,Male,Pune,Maharashtra,P2,2023-07-27,Bengali,False
U01050,Ira Varty,15,Male,Hyderabad,Telangana,P2,2025-09-27,Marathi,False
U01051,Yuvraj Mani,40,Other,Lucknow,Uttar Pradesh,P1,2024-09-05,Bengali,True
U01052,Faqid Gokhale,28,Male,Nagpur,Maharashtra,P1,2022-11-28,Bengali,True
U01053,Tejas Luthra,52,Female,Coimbatore,Tamil Nadu,P2,2024-06-11,Telugu,True
U01054,Wishi Iyengar,51,Other,Chennai,Tamil Nadu,P2,2023-04-09,Hindi,True
U01055,Alka Jhaveri,25,Male,Indore,Madhya Pradesh,P1,2023-06-24,Hindi,True
U01056,Ishani Dugal,50,Female,Bhubaneswar,Odisha,P1,2023-06-15,Tamil,True
U01057,Farhan Tailor,27,Other,Bhopal,Madhya Pradesh,P2,2025-08-27,Malayalam,True
U01058,Vasatika Prabhu,57,Other,Hyderabad,Telangana,P1,2024-12-28,English,False
U01059,Anvi Swaminathan,17,Male,Indore,Madhya Pradesh,P4,2025-01-07,Kannada,True
U01060,Mitali Kapadia,47,Male,Bhubaneswar,Odisha,P2,2023-04-09,Hindi,False
U01061,Chatura Vora,20,Male,Coimbatore,Tamil Nadu,P4,2025-07-15,Hindi,False
U01062,Bachittar Thakkar,64,Female,Lucknow,Uttar Pradesh,P1,2025-09-25,Bengali,True
U01063,Tanvi Dara,24,Female,Chandigarh,Punjab,P2,2023-12-05,Hindi,False
U01064,Diya Anand,19,Male,Indore,Madhya Pradesh,P1,2025-05-01,Tamil,False
U01065,Ladli Chaudhuri,37,Female,Mumbai,Maharashtra,P4,2022-08-02,Hindi,True
U01066,Rachit Lall,24,Male,Bhopal,Madhya Pradesh,P2,2023-11-03,Bengali,True
U01067,Hemal Pau,58,Other,Bhubaneswar,Odisha,P3,2023-06-27,Hindi,True
U01068,Shivansh Saini,16,Female,Chennai,Tamil Nadu,P2,2023-04-10,Kannada,True
U01069,Janya Rattan,27,Other,Coimbatore,Tamil Nadu,P1,2025-05-04,Hindi,True
U01070,Karan Karnik,54,Female,Pune,Maharashtra,P3,2023-08-28,Bengali,False
U01071,Warinder Sankaran,16,Male,Chennai,Tamil Nadu,P2,2025-10-17,Tamil,True
U01072,Madhav Doctor,34,Other,Kolkata,West Bengal,P1,2025-12-18,Telugu,True
U01073,Patrick Sama,15,Male,Kolkata,West Bengal,P1,2024-06-06,Bengali,True
U01074,Vidhi Mital,51,Female,Patna,Bihar,P4,2024-07-14,English,False
U01075,Mitali Chaudhary,23,Male,Jaipur,Rajasthan,P1,2023-07-17,Hindi,True
U01076,Tanveer Kumar,31,Other,Bhubaneswar,Odisha,P2,2025-04-19,Telugu,True
U01077,Shivani Natt,23,Male,Ahmedabad,Gujarat,P1,2024-06-11,English,True
U01078,Aarini Padmanabhan,25,Other,Nagpur,Maharashtra,P1,2023-07-30,Telugu,True
U01079,Indali Issac,29,Female,Kolkata,West Bengal,P3,2022-08-13,Telugu,True
U01080,Bhavani Pant,38,Male,Ahmedabad,Gujarat,P1,2024-11-04,Marathi,False
U01081,Sanya Brar,52,Male,Ahmedabad,Gujarat,P2,2023-11-02,Bengali,True
U01082,Ubika Dhillon,49,Female,Surat,Gujarat,P3,2024-01-23,Bengali,False
U01083,Oviya Ravel,44,Male,Ahmedabad,Gujarat,P2,2026-01-04,Tamil,False
U01084,Fariq Edwin,45,Other,Kochi,Kerala,P2,2025-12-07,Tamil,True
U01085,Edhitha Manne,63,Female,Delhi,Delhi,P2,2023-11-30,Telugu,False
U01086,Anika Saxena,19,Female,Ahmedabad,Gujarat,P2,2025-05-18,Gujarati,True
U01087,Shravya Sachdev,58,Other,Bhopal,Madhya Pradesh,P2,2025-08-30,Punjabi,True
U01088,Jeremiah Keer,64,Female,Surat,Gujarat,P2,2023-03-17,Bengali,True
U01089,Shivansh Ganesan,28,Other,Kolkata,West Bengal,P2,2025-03-09,Kannada,True
U01090,Devansh Solanki,25,Other,Chennai,Tamil Nadu,P2,2024-02-16,Telugu,True
U01091,Mekhala Viswanathan,23,Other,Hyderabad,Telangana,P1,2024-09-24,Marathi,True
U01092,Hemang Lala,48,Female,Chennai,Tamil Nadu,P2,2025-08-06,Telugu,True
U01093,Madhavi More,26,Male,Guwahati,Assam,P3,2025-01-04,Kannada,True
U01094,Saanvi Date,49,Other,Kochi,Kerala,P2,2023-06-16,Bengali,True
U01095,Ayush Banerjee,49,Other,Hyderabad,Telangana,P1,2023-01-23,English,True
U01096,Vamakshi Sibal,15,Other,Indore,Madhya Pradesh,P2,2025-03-11,Bengali,True
U01097,Sai Deshmukh,54,Female,Kolkata,West Bengal,P2,2026-06-09,Hindi,True
U01098,Tanmayi Saran,36,Other,Kochi,Kerala,P2,2026-06-01,Malayalam,True
U01099,Idika Subramaniam,43,Other,Chennai,Tamil Nadu,P1,2024-08-18,Hindi,True
U01100,Riya Morar,22,Male,Surat,Gujarat,P1,2024-09-11,Hindi,True
U01101,Nachiket Mitter,25,Female,Pune,Maharashtra,P1,2024-01-01,Hindi,True
U01102,Hemangini Mangat,55,Male,Nagpur,Maharashtra,P2,2022-07-31,Tamil,True
U01103,Vyanjana Sood,51,Female,Pune,Maharashtra,P2,2024-05-31,Telugu,True
U01104,Brinda Kashyap,28,Male,Bhubaneswar,Odisha,P2,2023-09-26,Kannada,True
U01105,Ranbir Sabharwal,44,Male,Coimbatore,Tamil Nadu,P3,2025-09-22,Hindi,True
U01106,Megha Krish,49,Male,Chandigarh,Punjab,P1,2026-01-24,Bengali,False
U01107,Kritika Kannan,35,Male,Lucknow,Uttar Pradesh,P1,2023-03-11,Hindi,True
U01108,Wriddhish Varughese,51,Female,Kolkata,West Bengal,P1,2023-08-04,Tamil,True
U01109,Bhavani Wali,19,Other,Bhubaneswar,Odisha,P2,2025-08-05,Hindi,True
U01110,Raghav Biswas,33,Male,Guwahati,Assam,P2,2025-10-09,Hindi,True
U01111,Indrajit Shah,28,Male,Chandigarh,Punjab,P3,2023-04-08,Bengali,False
U01112,Vyanjana Guha,40,Male,Bengaluru,Karnataka,P1,2025-01-03,Hindi,False
U01113,Chandran Warrior,18,Other,Kochi,Kerala,P2,2023-10-27,Hindi,True
U01114,Baghyawati Luthra,39,Other,Delhi,Delhi,P1,2022-08-17,Punjabi,True
U01115,Abhiram Kaul,59,Other,Bengaluru,Karnataka,P2,2023-01-14,Tamil,True
U01116,Wakeeta Kalla,56,Female,Lucknow,Uttar Pradesh,P2,2022-11-24,English,True
U01117,Wishi Prabhu,39,Male,Bhubaneswar,Odisha,P2,2023-11-27,Tamil,True
U01118,Ganga Buch,32,Male,Nagpur,Maharashtra,P2,2024-05-23,Kannada,True
U01119,Daksh Lata,54,Male,Lucknow,Uttar Pradesh,P4,2025-11-29,Hindi,True
U01120,Upma Golla,22,Male,Hyderabad,Telangana,P2,2025-08-22,Bengali,False
U01121,Lakshmi Arora,53,Female,Patna,Bihar,P1,2023-04-22,Telugu,True
U01122,Lekha Savant,54,Other,Mumbai,Maharashtra,P2,2023-01-10,English,True
U01123,Rushil Sharma,28,Other,Lucknow,Uttar Pradesh,P1,2023-07-12,English,True
U01124,Sathvik Solanki,46,Other,Kochi,Kerala,P1,2025-06-24,Telugu,False
U01125,Ekantika Dutt,52,Female,Kolkata,West Bengal,P1,2024-02-04,Marathi,True
U01126,Jason Kulkarni,47,Other,Nagpur,Maharashtra,P3,2025-01-20,Hindi,True
U01127,Rushil Patel,37,Other,Surat,Gujarat,P3,2024-06-18,Kannada,True
U01128,Isaiah Keer,29,Male,Patna,Bihar,P4,2026-02-01,Malayalam,True
U01129,Alexander Ganesh,47,Male,Kochi,Kerala,P2,2025-01-25,Hindi,True
U01130,Meghana Kibe,39,Male,Chandigarh,Punjab,P1,2025-09-18,English,True
U01131,Vaishnavi Dubey,31,Male,Bhopal,Madhya Pradesh,P2,2022-07-29,Tamil,True
U01132,Yuvraj Dugar,47,Female,Bhubaneswar,Odisha,P1,2024-01-09,Bengali,True
U01133,Darpan Bhasin,61,Male,Delhi,Delhi,P1,2024-07-15,Telugu,True
U01134,Hredhaan Dass,16,Female,Surat,Gujarat,P3,2023-12-17,Hindi,True
U01135,Idika Sarna,28,Male,Hyderabad,Telangana,P2,2024-06-27,Bengali,False
U01136,Krishna Parmar,54,Female,Surat,Gujarat,P2,2025-06-21,Kannada,True
U01137,Balveer Sundaram,54,Other,Kochi,Kerala,P4,2025-06-08,Kannada,True
U01138,Vrishti Gupta,53,Male,Kochi,Kerala,P1,2025-05-13,Malayalam,False
U01139,Ekiya Sidhu,20,Male,Chennai,Tamil Nadu,P1,2024-10-20,Telugu,True
U01140,Ekapad Wali,20,Female,Indore,Madhya Pradesh,P1,2023-08-22,Marathi,True
U01141,Adya Peri,17,Female,Bhubaneswar,Odisha,P3,2023-02-27,Telugu,True
U01142,Qasim Bahl,21,Other,Indore,Madhya Pradesh,P3,2024-05-09,English,True
U01143,William Nagi,22,Male,Lucknow,Uttar Pradesh,P2,2025-01-06,English,True
U01144,Ranveer Viswanathan,56,Female,Jaipur,Rajasthan,P2,2025-06-03,Bengali,True
U01145,Barkha Naidu,29,Male,Kolkata,West Bengal,P1,2025-04-09,Marathi,True
U01146,Indrajit Char,61,Female,Hyderabad,Telangana,P1,2024-03-05,Telugu,True
U01147,Caleb Dayal,43,Male,Lucknow,Uttar Pradesh,P2,2024-08-18,Hindi,True
U01148,Saksham Chhabra,47,Male,Kochi,Kerala,P2,2023-04-02,Hindi,True
U01149,Azad Rama,44,Male,Delhi,Delhi,P1,2024-06-24,Hindi,True
U01150,Chandran Peri,53,Other,Bhubaneswar,Odisha,P3,2025-03-03,Malayalam,True
U01151,Agastya Joshi,41,Female,Bhubaneswar,Odisha,P2,2023-06-03,Malayalam,True
U01152,Upadhriti Bhat,50,Female,Coimbatore,Tamil Nadu,P1,2025-02-28,Telugu,True
U01153,Jyoti Bhardwaj,43,Female,Surat,Gujarat,P1,2023-12-25,Bengali,True
U01154,Banjeet Bobal,52,Male,Surat,Gujarat,P2,2025-10-31,Hindi,False
U01155,Tarak Venkataraman,47,Female,Jaipur,Rajasthan,P4,2025-11-16,Hindi,False
U01156,Lekha Gupta,51,Female,Kochi,Kerala,P3,2022-12-04,Telugu,True
U01157,Praneel Sagar,41,Female,Nagpur,Maharashtra,P1,2023-04-24,Telugu,True
U01158,Tara Sane,47,Male,Chandigarh,Punjab,P2,2025-07-10,Telugu,True
U01159,Pranit Ratti,18,Other,Hyderabad,Telangana,P1,2026-01-25,Hindi,True
U01160,Saanvi Pandey,36,Female,Surat,Gujarat,P2,2024-07-22,Hindi,True
U01161,Kamya Sachar,16,Female,Kolkata,West Bengal,P4,2026-02-23,Hindi,True
U01162,Ekiya Khosla,24,Female,Guwahati,Assam,P2,2025-08-05,Telugu,True
U01163,Keya Kumar,19,Other,Ahmedabad,Gujarat,P1,2024-10-15,Hindi,False
U01164,Sara Ranganathan,24,Male,Guwahati,Assam,P3,2023-12-23,Tamil,True
U01165,Bhavani Babu,47,Female,Coimbatore,Tamil Nadu,P1,2022-07-16,Hindi,False
U01166,Abeer Mital,52,Other,Bengaluru,Karnataka,P2,2024-08-10,Malayalam,True
U01167,Divya Bains,27,Other,Bhopal,Madhya Pradesh,P1,2026-06-23,Bengali,True
U01168,Yasti Dubey,45,Other,Chennai,Tamil Nadu,P3,2025-08-16,Bengali,True
U01169,Ishani Dugal,61,Female,Chennai,Tamil Nadu,P2,2022-11-30,English,True
U01170,Zaid Kaul,50,Female,Pune,Maharashtra,P1,2023-02-03,English,True
U01171,George Ratta,59,Female,Lucknow,Uttar Pradesh,P4,2023-07-25,Bengali,False
U01172,Faras Nair,38,Other,Bengaluru,Karnataka,P2,2024-10-24,Gujarati,True
U01173,Vinaya Chandran,29,Male,Chennai,Tamil Nadu,P3,2025-09-16,English,True
U01174,Baljiwan Raj,43,Other,Delhi,Delhi,P1,2024-12-01,Malayalam,True
U01175,Gaurika Pall,22,Male,Lucknow,Uttar Pradesh,P3,2022-11-07,English,True
U01176,Omaja Dara,19,Female,Kochi,Kerala,P2,2026-01-21,English,True
U01177,Advay Raja,43,Male,Kolkata,West Bengal,P2,2026-01-06,Telugu,False
U01178,Eiravati Zacharia,61,Male,Chandigarh,Punjab,P3,2022-10-03,English,False
U01179,Yadavi Kant,18,Male,Chennai,Tamil Nadu,P1,2024-10-18,Tamil,True
U01180,Sanaya Thaman,26,Male,Nagpur,Maharashtra,P2,2023-02-24,Hindi,True
U01181,Bimala Ramesh,59,Other,Patna,Bihar,P3,2022-11-24,Tamil,True
U01182,Fitan Soni,16,Female,Kolkata,West Bengal,P2,2023-02-17,Telugu,True
U01183,Mohini Lala,41,Female,Chandigarh,Punjab,P1,2024-10-27,Tamil,True
U01184,Kalpit Deshmukh,45,Female,Ahmedabad,Gujarat,P2,2022-11-17,English,True
U01185,Vinaya Rana,50,Male,Chandigarh,Punjab,P1,2024-06-17,Telugu,True
U01186,Yatin Kibe,50,Other,Hyderabad,Telangana,P2,2025-02-22,Hindi,True
U01187,Ekiya Chakraborty,40,Female,Indore,Madhya Pradesh,P4,2022-10-28,Telugu,True
U01188,Pallavi Pau,57,Female,Bhubaneswar,Odisha,P1,2022-12-27,Tamil,True
U01189,Hemangini Bajwa,41,Other,Bengaluru,Karnataka,P2,2023-12-06,Bengali,True
U01190,Inaya Sathe,19,Other,Delhi,Delhi,P4,2025-08-13,Bengali,True
U01191,Chaitanya Kaur,34,Other,Indore,Madhya Pradesh,P4,2025-01-11,Bengali,True
U01192,Nachiket Chada,25,Male,Lucknow,Uttar Pradesh,P1,2023-05-03,Bengali,True
U01193,Xavier Divan,24,Other,Lucknow,Uttar Pradesh,P2,2022-12-27,English,True
U01194,Akshay Oza,54,Male,Guwahati,Assam,P1,2026-01-05,Tamil,True
U01195,Dalaja Sengupta,52,Female,Bhubaneswar,Odisha,P1,2025-04-24,Hindi,True
U01196,Shaurya Yogi,20,Other,Jaipur,Rajasthan,P1,2024-06-03,English,False
U01197,Vasudha Dhaliwal,22,Other,Mumbai,Maharashtra,P2,2023-05-21,Hindi,True
U01198,Krisha Vyas,37,Female,Chennai,Tamil Nadu,P2,2025-04-26,Bengali,True
U01199,Darpan Mander,61,Other,Ahmedabad,Gujarat,P2,2022-09-17,Malayalam,True
U01200,Chatresh Shroff,40,Other,Bengaluru,Karnataka,P4,2023-05-05,Marathi,True
U01201,Ekalinga Rama,60,Female,Nagpur,Maharashtra,P3,2025-02-26,Bengali,True
U01202,Hritik Bahl,57,Male,Surat,Gujarat,P2,2025-03-06,Hindi,True
U01203,Vihaan Rai,26,Female,Chandigarh,Punjab,P1,2023-09-16,Bengali,True
U01204,Diya Sundaram,40,Female,Kolkata,West Bengal,P2,2024-07-27,English,True
U01205,Quincy Issac,27,Other,Coimbatore,Tamil Nadu,P1,2026-01-02,Bengali,True
U01206,Anthony Baral,54,Female,Chennai,Tamil Nadu,P2,2024-07-16,Hindi,False
U01207,Gauri Suri,32,Female,Surat,Gujarat,P2,2023-07-12,Punjabi,True
U01208,Andrew Palan,39,Other,Delhi,Delhi,P1,2024-02-10,Tamil,False
U01209,Chasmum Keer,47,Other,Patna,Bihar,P2,2025-04-10,Malayalam,True
